ID,YEAR,MO,DY,WS2M,T2M,T2MDEW,T2MWET,Target,RH2M,PS,QV2M,DATE
ID_ynUmAX_20200508,2020,5,8,1.08,25.67,22.56,24.11,0.05,83.51,96.1,17.89,2020-05-08
ID_Ca6pEi_20110611,2011,6,11,2.08,22.47,19.15,20.81,0.0,82.39,96.4,14.43,2011-06-11
ID_u1c2yd_20191109,2019,11,9,0.95,25.86,22.97,24.42,4.15,84.71,95.97,18.37,2019-11-09
ID_ECZsBP_20180125,2018,1,25,1.02,24.44,21.15,22.8,1.03,83.02,96.08,16.41,2018-01-25
ID_b1qYo3_20110113,2011,1,13,1.57,23.47,20.6,22.03,14.19,84.86,95.97,15.87,2011-01-13
ID_jZQVkd_20140409,2014,4,9,1.01,24.38,22.63,23.5,7.68,90.19,96.19,17.94,2014-04-09
ID_jmk4Ee_20210909,2021,9,9,0.83,26.29,20.49,23.39,0.41,71.65,96.19,15.73,2021-09-09
ID_G8Oghf_20150518,2015,5,18,1.05,25.07,22.92,23.99,5.51,88.25,96.19,18.27,2015-05-18
ID_hxIjag_20231214,2023,12,14,1.33,24.79,22.52,23.66,4.45,87.76,96.02,17.86,2023-12-14
ID_jEJlVP_20101215,2010,12,15,0.57,25.49,20.63,23.06,2.95,75.23,96.0,15.9,2010-12-15
ID_RE9zHw_20160831,2016,8,31,2.19,24.92,20.67,22.79,0.31,78.77,96.29,15.89,2016-08-31
ID_7buyCo_20160225,2016,2,25,1.16,25.76,21.88,23.82,3.08,80.46,96.06,17.2,2016-02-25
ID_e1ftmB_20210903,2021,9,3,2.06,24.02,19.89,21.96,0.03,78.77,96.17,15.17,2021-09-03
ID_NVFAbG_20140906,2014,9,6,1.08,24.63,18.76,21.69,0.01,71.56,96.17,14.12,2014-09-06
ID_Yw3XyZ_20121116,2012,11,16,0.85,25.42,22.22,23.82,19.1,83.03,96.04,17.53,2012-11-16
ID_2PecJX_20110814,2011,8,14,2.3,23.76,17.78,20.77,0.0,71.39,96.13,13.27,2011-08-14
ID_pCNoJg_20110604,2011,6,4,1.33,25.28,22.24,23.76,0.45,84.04,96.03,17.56,2011-06-04
ID_7f79AT_20190404,2019,4,4,0.71,27.0,22.81,24.9,6.52,78.84,95.9,18.22,2019-04-04
ID_TKBWT8_20220803,2022,8,3,1.94,23.32,19.01,21.17,0.0,78.05,96.23,14.35,2022-08-03
ID_Iy5dZc_20210721,2021,7,21,1.47,23.32,18.66,20.99,0.0,76.48,96.53,13.99,2021-07-21
ID_sx7o4a_20161013,2016,10,13,0.74,25.89,22.17,24.03,2.47,80.32,96.09,17.47,2016-10-13
ID_ZxbrtE_20121219,2012,12,19,0.88,24.13,22.43,23.28,13.72,90.5,96.0,17.76,2012-12-19
ID_CgxJl1_20210103,2021,1,3,0.5,25.19,20.64,22.92,0.89,76.63,96.17,15.89,2021-01-03
ID_SrgDeQ_20230522,2023,5,22,1.08,25.6,22.95,24.28,1.92,85.79,96.15,18.31,2023-05-22
ID_rlyK2p_20220819,2022,8,19,2.32,23.16,18.93,21.04,0.01,78.3,96.22,14.26,2022-08-19
ID_Gg3kzd_20130718,2013,7,18,1.72,22.6,18.75,20.68,0.0,80.17,96.37,14.09,2013-07-18
ID_DndS8U_20141215,2014,12,15,1.22,24.65,22.7,23.67,6.66,89.12,96.18,18.03,2014-12-15
ID_Fq25Wb_20120302,2012,3,2,0.91,24.22,20.4,22.31,5.11,80.29,96.14,15.66,2012-03-02
ID_MIhQeU_20120303,2012,3,3,1.02,24.74,20.25,22.5,2.19,77.09,96.12,15.51,2012-03-03
ID_c2NH7W_20210712,2021,7,12,1.72,23.46,19.25,21.36,1.3,78.6,96.44,14.53,2021-07-12
ID_J8Uk9J_20150130,2015,1,30,0.85,24.56,21.73,23.15,1.16,85.0,96.17,16.99,2015-01-30
ID_el3SYM_20230501,2023,5,1,0.96,24.51,21.94,23.22,3.22,86.2,96.1,17.22,2023-05-01
ID_ddkTEh_20150604,2015,6,4,1.72,24.75,20.9,22.82,0.05,80.21,96.24,16.13,2015-06-04
ID_jCUByH_20181108,2018,11,8,1.55,24.19,22.51,23.35,74.27,90.58,96.19,17.81,2018-11-08
ID_JVD0iT_20120722,2012,7,22,1.84,22.3,18.38,20.34,0.0,79.98,96.39,13.76,2012-07-22
ID_xO4dd2_20191004,2019,10,4,1.2,24.57,21.36,22.96,9.73,82.69,96.12,16.6,2019-10-04
ID_2dORRv_20190211,2019,2,11,1.19,26.96,23.15,25.05,0.01,80.29,95.91,18.6,2019-02-11
ID_FozDzD_20140311,2014,3,11,1.77,24.15,21.68,22.91,5.03,86.77,96.22,16.92,2014-03-11
ID_Oe4CBi_20131111,2013,11,11,0.86,25.28,21.52,23.4,3.66,80.49,95.96,16.83,2013-11-11
ID_7vJsw6_20190826,2019,8,26,1.45,25.36,18.5,21.93,0.37,66.65,96.46,13.85,2019-08-26
ID_zcCtLK_20220113,2022,1,13,0.72,24.38,21.51,22.94,3.4,84.78,96.25,16.74,2022-01-13
ID_C2HQGa_20230109,2023,1,9,0.86,25.01,20.95,22.98,2.86,79.15,96.26,16.18,2023-01-09
ID_SQr3Qa_20100325,2010,3,25,0.91,24.99,22.92,23.96,53.99,88.87,96.02,18.31,2010-03-25
ID_eXTDdU_20120518,2012,5,18,0.67,25.38,21.88,23.63,0.29,81.33,96.07,17.16,2012-05-18
ID_oeTebk_20160608,2016,6,8,1.35,24.88,21.93,23.41,0.77,84.6,96.3,17.19,2016-06-08
ID_Syl1h4_20100121,2010,1,21,0.86,25.37,21.07,23.22,1.66,78.34,96.23,16.3,2010-01-21
ID_yy6BBQ_20220721,2022,7,21,1.43,23.95,19.38,21.66,0.67,77.09,96.19,14.68,2022-07-21
ID_FqdNxg_20200626,2020,6,26,1.36,23.18,20.45,21.82,0.59,85.31,96.17,15.72,2020-06-26
ID_ONRDsl_20170827,2017,8,27,1.98,23.85,19.92,21.89,0.01,79.7,96.2,15.19,2017-08-27
ID_HaGDRv_20190616,2019,6,16,1.06,24.86,18.86,21.86,0.0,71.08,96.33,14.19,2019-06-16
ID_OJ0CKX_20221021,2022,10,21,1.05,24.74,21.32,23.03,4.9,81.92,96.1,16.58,2022-10-21
ID_wtUng8_20140412,2014,4,12,0.71,25.27,21.34,23.31,1.67,79.64,96.13,16.59,2014-04-12
ID_lCFhLW_20211013,2021,10,13,1.54,25.67,21.68,23.67,1.44,79.64,96.07,16.95,2021-10-13
ID_yn0tyM_20180621,2018,6,21,1.55,22.96,20.17,21.56,0.26,85.01,96.53,15.37,2018-06-21
ID_NTOmUK_20180822,2018,8,22,2.53,23.24,18.83,21.03,0.01,77.63,96.35,14.16,2018-08-22
ID_b0UK8M_20120831,2012,8,31,2.09,24.25,20.12,22.19,1.44,78.95,96.36,15.35,2012-08-31
ID_YOTkxN_20140907,2014,9,7,1.56,24.34,19.74,22.04,0.06,76.9,96.32,14.99,2014-09-07
ID_3Vk4uq_20181007,2018,10,7,1.16,25.82,21.58,23.7,0.82,78.16,96.18,16.84,2018-10-07
ID_LclveD_20230717,2023,7,17,1.68,24.45,20.31,22.38,0.0,79.28,96.28,15.55,2023-07-17
ID_GwDxhO_20230702,2023,7,2,1.38,23.81,20.39,22.1,0.0,82.12,96.35,15.62,2023-07-02
ID_Tn3zEa_20130103,2013,1,3,0.84,25.56,21.76,23.66,6.09,80.46,96.17,17.02,2013-01-03
ID_VCFEyP_20210829,2021,8,29,1.73,25.12,20.94,23.03,2.48,78.47,96.06,16.2,2021-08-29
ID_snNo0y_20171015,2017,10,15,0.9,26.12,21.08,23.6,1.17,74.45,96.21,16.31,2017-10-15
ID_uBlFXL_20120605,2012,6,5,1.46,23.72,20.78,22.25,0.07,84.51,96.38,15.99,2012-06-05
ID_TrhnZZ_20231024,2023,10,24,1.95,25.06,22.73,23.89,9.6,87.3,96.01,18.09,2023-10-24
ID_gka3Sd_20200806,2020,8,6,2.08,22.83,19.56,21.19,0.01,82.9,96.41,14.81,2020-08-06
ID_BCtFLV_20221029,2022,10,29,0.9,25.32,21.44,23.38,0.91,80.21,96.07,16.71,2022-10-29
ID_6wFa3g_20200409,2020,4,9,0.87,25.63,23.26,24.45,8.03,87.07,95.98,18.71,2020-04-09
ID_DWtdHK_20220430,2022,4,30,0.69,24.78,20.79,22.78,4.75,79.87,96.21,16.04,2022-04-30
ID_NQuiXU_20110531,2011,5,31,1.0,25.45,21.93,23.69,0.94,81.64,96.22,17.19,2011-05-31
ID_SoQgit_20221210,2022,12,10,0.89,25.15,20.63,22.89,0.47,77.09,96.11,15.88,2022-12-10
ID_yCqKwD_20120108,2012,1,8,1.21,24.46,21.87,23.16,1.09,85.85,96.19,17.14,2012-01-08
ID_MjFRrq_20131224,2013,12,24,1.05,24.24,22.78,23.51,20.87,91.59,96.0,18.15,2013-12-24
ID_zLJ3iN_20190924,2019,9,24,1.23,26.68,21.33,24.0,7.42,73.53,96.12,16.61,2019-09-24
ID_NdNIcv_20150630,2015,6,30,2.32,23.99,18.44,21.21,0.0,72.53,96.33,13.82,2015-06-30
ID_3B6Bi6_20230304,2023,3,4,1.03,26.36,21.39,23.88,2.05,74.97,96.04,16.69,2023-03-04
ID_8Kf4dH_20161111,2016,11,11,1.56,25.49,22.28,23.89,9.98,83.4,95.96,17.62,2016-11-11
ID_BVy4Jz_20180314,2018,3,14,1.55,24.62,22.65,23.63,1.9,89.06,96.1,17.99,2018-03-14
ID_3xO10B_20151028,2015,10,28,1.43,26.73,21.75,24.24,3.55,75.48,96.04,17.04,2015-10-28
ID_e41pdm_20180105,2018,1,5,1.49,23.7,20.97,22.33,3.31,85.44,96.2,16.19,2018-01-05
ID_9ichtJ_20230419,2023,4,19,1.37,25.91,22.86,24.38,2.52,83.97,95.87,18.31,2023-04-19
ID_k1kVuF_20120625,2012,6,25,1.64,23.56,20.62,22.09,0.11,84.51,96.29,15.84,2012-06-25
ID_9pWSGs_20200705,2020,7,5,1.72,22.99,19.79,21.39,0.0,83.07,96.21,15.08,2020-07-05
ID_5C3p05_20121027,2012,10,27,0.63,26.0,20.97,23.49,0.48,74.87,96.04,16.23,2012-10-27
ID_jvVezV_20161112,2016,11,12,1.76,23.87,21.48,22.68,59.59,86.88,96.08,16.74,2016-11-12
ID_s7gQKx_20160825,2016,8,25,1.86,24.22,20.75,22.49,3.4,81.72,96.22,15.98,2016-08-25
ID_x6n7Qk_20120805,2012,8,5,2.27,22.81,18.83,20.82,0.0,79.67,96.31,14.18,2012-08-05
ID_kZR2co_20201217,2020,12,17,1.09,24.21,22.64,23.43,18.21,91.07,96.11,17.98,2020-12-17
ID_E7Jc8V_20120202,2012,2,2,1.02,24.64,20.84,22.74,13.18,80.18,96.12,16.1,2012-02-02
ID_YsxDRP_20111217,2011,12,17,0.84,24.97,21.34,23.15,1.18,81.0,96.06,16.61,2011-12-17
ID_64WHQQ_20101012,2010,10,12,1.21,26.41,20.99,23.7,0.82,73.12,96.1,16.24,2010-10-12
ID_EMXL0n_20111118,2011,11,18,0.66,24.18,21.63,22.9,12.64,86.08,96.06,16.9,2011-11-18
ID_beEcrm_20111205,2011,12,5,0.8,23.77,20.87,22.32,5.15,84.52,96.06,16.13,2011-12-05
ID_CknUqw_20190224,2019,2,24,0.59,26.43,20.38,23.41,0.01,70.35,96.0,15.67,2019-02-24
ID_8FIJmp_20160611,2016,6,11,1.56,22.79,18.67,20.73,0.05,78.99,96.34,14.04,2016-06-11
ID_628XFZ_20160307,2016,3,7,1.86,25.22,23.46,24.34,5.81,90.3,96.04,18.92,2016-03-07
ID_pr81Co_20211210,2021,12,10,1.32,25.96,22.11,24.04,0.62,80.36,95.88,17.45,2021-12-10
ID_HqaYuX_20110419,2011,4,19,1.2,25.07,22.97,24.02,7.12,88.58,95.85,18.39,2011-04-19
ID_k7101a_20100122,2010,1,22,0.72,25.63,21.02,23.32,2.94,76.44,96.18,16.26,2010-01-22
ID_cZAPBM_20170715,2017,7,15,1.83,23.23,19.78,21.5,0.0,82.2,96.26,15.06,2017-07-15
ID_cJdygG_20120604,2012,6,4,0.99,24.49,21.0,22.74,0.63,81.51,96.29,16.22,2012-06-04
ID_uo5e2X_20160914,2016,9,14,1.32,26.71,20.23,23.47,1.09,69.53,96.17,15.51,2016-09-14
ID_NhHQBc_20120706,2012,7,6,1.48,23.53,20.38,21.95,0.12,83.35,96.26,15.61,2012-07-06
ID_3waTGl_20220918,2022,9,18,1.66,25.7,20.26,22.98,0.36,73.29,96.12,15.55,2022-09-18
ID_faTTp2_20201021,2020,10,21,1.01,24.76,21.88,23.32,20.25,84.43,96.15,17.14,2020-10-21
ID_ejWv2E_20160218,2016,2,18,1.25,26.85,23.87,25.36,2.62,84.5,95.94,19.41,2016-02-18
ID_1vjSTW_20220306,2022,3,6,1.52,25.19,23.21,24.2,2.5,89.13,95.84,18.66,2022-03-06
ID_FMBpPL_20190419,2019,4,19,0.91,25.66,22.94,24.3,0.6,85.67,96.1,18.3,2019-04-19
ID_3jvljo_20130619,2013,6,19,1.62,22.2,17.84,20.02,0.0,77.65,96.18,13.35,2013-06-19
ID_9gFROT_20110429,2011,4,29,0.64,24.82,22.06,23.44,6.58,85.33,95.96,17.39,2011-04-29
ID_1Ob8A8_20220225,2022,2,25,0.63,25.92,21.37,23.64,23.19,76.86,96.07,16.64,2022-02-25
ID_0ctKtR_20180211,2018,2,11,1.05,25.31,21.58,23.44,1.6,81.43,95.99,16.86,2018-02-11
ID_gCatkH_20130504,2013,5,4,0.56,24.21,22.48,23.35,19.68,90.28,96.09,17.81,2013-05-04
ID_3nThEn_20101005,2010,10,5,1.51,25.84,21.61,23.72,0.8,78.53,96.08,16.87,2010-10-05
ID_nBWl0V_20120915,2012,9,15,1.3,24.54,20.59,22.57,3.39,79.47,96.28,15.81,2012-09-15
ID_T9y0XY_20150916,2015,9,16,1.76,26.2,20.0,23.1,1.3,69.57,96.25,15.25,2015-09-16
ID_YfKU7T_20130530,2013,5,30,0.73,24.76,21.69,23.22,0.97,84.0,96.2,16.93,2013-05-30
ID_iTDtaF_20160710,2016,7,10,1.8,22.48,18.55,20.52,0.22,79.94,96.34,13.91,2016-07-10
ID_B8XUaA_20110726,2011,7,26,1.66,23.17,17.93,20.55,0.0,74.48,96.11,13.42,2011-07-26
ID_qrcWnf_20131206,2013,12,6,1.1,24.02,21.23,22.62,2.65,85.14,96.1,16.48,2013-12-06
ID_6y4Dve_20120920,2012,9,20,0.88,25.68,20.48,23.08,4.66,74.16,96.15,15.73,2012-09-20
ID_uggiw4_20191211,2019,12,11,1.07,25.0,21.45,23.23,0.36,81.78,96.06,16.71,2019-12-11
ID_myH9Vm_20191206,2019,12,6,1.04,24.16,21.75,22.95,17.74,87.1,96.07,17.06,2019-12-06
ID_WhJ0FZ_20110809,2011,8,9,2.4,24.03,18.23,21.13,0.0,72.01,96.21,13.65,2011-08-09
ID_LCLHG4_20190828,2019,8,28,2.07,26.51,18.47,22.49,0.13,62.59,96.27,13.86,2019-08-28
ID_IYtKQV_20201226,2020,12,26,0.65,25.94,22.15,24.05,4.41,80.36,95.95,17.48,2020-12-26
ID_UJ3CYU_20161119,2016,11,19,1.23,26.12,22.29,24.2,1.43,80.63,95.9,17.63,2016-11-19
ID_I2LmIi_20130911,2013,9,11,1.58,24.28,20.5,22.39,2.5,80.32,96.16,15.75,2013-09-11
ID_wZZ4u8_20121004,2012,10,4,1.43,24.82,21.82,23.32,4.55,84.21,96.11,17.1,2012-10-04
ID_iETkSh_20111106,2011,11,6,1.46,24.31,21.59,22.95,19.58,85.34,96.17,16.85,2011-11-06
ID_EgChBx_20160809,2016,8,9,0.99,24.74,18.25,21.5,0.0,68.56,96.38,13.66,2016-08-09
ID_R9hsDB_20171213,2017,12,13,0.87,25.21,22.7,23.96,8.51,86.43,96.13,18.05,2017-12-13
ID_aOqsCj_20110324,2011,3,24,0.95,24.86,21.82,23.34,0.85,83.95,96.06,17.11,2011-03-24
ID_CIYCmX_20200102,2020,1,2,0.92,26.1,22.35,24.22,12.57,80.84,96.04,17.68,2020-01-02
ID_ehNwMC_20210313,2021,3,13,0.9,25.55,22.69,24.12,1.32,84.83,95.95,18.07,2021-03-13
ID_v1OoDz_20200831,2020,8,31,1.68,23.69,20.04,21.86,0.12,80.86,96.22,15.3,2020-08-31
ID_vMyylu_20101226,2010,12,26,1.13,24.26,21.89,23.07,15.6,87.08,95.96,17.21,2010-12-26
ID_u9qHGZ_20150827,2015,8,27,2.92,26.13,18.2,22.17,0.01,63.23,96.15,13.63,2015-08-27
ID_r7CohR_20220620,2022,6,20,1.54,22.35,19.06,20.71,0.01,82.67,96.38,14.36,2022-06-20
ID_My8Fl9_20211231,2021,12,31,0.83,25.09,21.58,23.34,0.82,81.51,96.11,16.85,2021-12-31
ID_45FrgG_20140818,2014,8,18,2.17,24.33,19.39,21.86,0.23,75.15,96.28,14.68,2014-08-18
ID_OitnD5_20220214,2022,2,14,1.2,24.11,22.28,23.2,4.49,89.68,96.07,17.59,2022-02-14
ID_X6wxg4_20140329,2014,3,29,1.28,25.15,22.87,24.01,1.93,87.74,96.08,18.24,2014-03-29
ID_BcO2Zu_20130601,2013,6,1,0.88,25.55,21.73,23.64,0.67,79.99,96.11,17.01,2013-06-01
ID_I0yL5A_20150609,2015,6,9,1.04,24.91,20.83,22.87,0.08,79.05,96.26,16.05,2015-06-09
ID_H3bUlv_20101022,2010,10,22,1.91,23.36,21.22,22.29,3.36,88.11,96.07,16.47,2010-10-22
ID_5jGHoI_20140328,2014,3,28,0.96,25.37,22.05,23.71,1.22,82.78,96.01,17.37,2014-03-28
ID_7fdfBk_20150706,2015,7,6,1.19,26.27,19.99,23.13,0.01,69.64,96.24,15.23,2015-07-06
ID_VEQ9YW_20110812,2011,8,12,2.54,23.5,17.66,20.58,0.0,71.82,96.11,13.17,2011-08-12
ID_y1kZJ9_20190212,2019,2,12,1.08,26.9,23.23,25.07,0.83,81.27,95.93,18.69,2019-02-12
ID_AejrSw_20160731,2016,7,31,1.49,23.33,18.68,21.0,0.0,76.49,96.26,14.05,2016-07-31
ID_S2lX91_20151031,2015,10,31,1.34,26.95,20.72,23.83,1.99,70.17,96.03,15.99,2015-10-31
ID_DSxyKD_20220417,2022,4,17,0.63,25.48,21.98,23.73,4.95,81.67,95.97,17.3,2022-04-17
ID_Hga732_20190810,2019,8,10,1.8,25.66,18.42,22.04,0.0,65.58,96.47,13.78,2019-08-10
ID_TYGWvE_20160807,2016,8,7,2.52,22.58,18.21,20.4,0.0,77.99,96.43,13.6,2016-08-07
ID_EjqSrt_20170612,2017,6,12,1.3,24.53,21.78,23.15,0.01,85.42,96.06,17.07,2017-06-12
ID_jkKCQo_20231202,2023,12,2,1.44,24.97,21.77,23.37,2.92,83.47,96.18,17.02,2023-12-02
ID_79j8QM_20110302,2011,3,2,1.49,25.21,21.83,23.52,3.44,82.9,95.89,17.14,2011-03-02
ID_RQcEcz_20170126,2017,1,26,0.91,25.75,21.77,23.76,0.37,79.22,96.24,17.02,2017-01-26
ID_CZN7FO_20121120,2012,11,20,1.27,24.27,21.86,23.06,4.41,87.1,96.22,17.11,2012-11-20
ID_7YXFgM_20221005,2022,10,5,1.04,26.43,20.4,23.42,0.31,70.66,96.07,15.67,2022-10-05
ID_YKkof5_20221011,2022,10,11,0.92,25.75,20.8,23.28,3.24,75.52,96.16,16.04,2022-10-11
ID_uaavMu_20110711,2011,7,11,2.04,22.43,18.51,20.47,0.1,80.05,96.32,13.87,2011-07-11
ID_nuNc8j_20220318,2022,3,18,0.88,26.06,21.88,23.97,0.2,78.93,95.96,17.18,2022-03-18
ID_oJzADw_20150817,2015,8,17,2.67,25.64,18.18,21.91,0.14,65.18,96.29,13.59,2015-08-17
ID_uY4NQB_20230316,2023,3,16,1.04,25.38,21.84,23.61,2.69,82.08,95.96,17.14,2023-03-16
ID_Mm8whr_20161005,2016,10,5,1.89,26.05,20.69,23.37,0.78,74.11,96.0,15.96,2016-10-05
ID_Hj38Uv_20230314,2023,3,14,1.42,24.58,21.88,23.23,3.18,85.78,96.03,17.17,2023-03-14
ID_9MhuKk_20101222,2010,12,22,0.98,24.34,20.73,22.54,5.33,81.24,96.01,16.0,2010-12-22
ID_iDSclW_20130408,2013,4,8,1.36,24.61,22.44,23.53,3.66,88.16,96.16,17.75,2013-04-08
ID_FGqIN8_20140913,2014,9,13,1.79,26.07,19.96,23.01,1.99,70.68,96.13,15.22,2014-09-13
ID_oxL4kh_20190510,2019,5,10,1.31,25.57,22.83,24.2,2.01,85.48,95.93,18.22,2019-05-10
ID_dwsTvG_20170217,2017,2,17,1.12,23.76,20.26,22.01,0.67,81.44,96.23,15.5,2017-02-17
ID_bhJ9RC_20210811,2021,8,11,2.54,24.6,20.3,22.45,0.01,78.22,96.27,15.54,2021-08-11
ID_xjBitM_20170929,2017,9,29,0.98,24.51,20.78,22.64,10.74,80.54,96.27,15.99,2017-09-29
ID_8AzJAH_20140901,2014,9,1,1.61,24.9,19.73,22.32,0.08,74.17,96.25,14.99,2014-09-01
ID_HDFZvY_20171103,2017,11,3,1.32,24.52,22.02,23.27,42.47,86.33,96.13,17.3,2017-11-03
ID_fuGzpY_20200926,2020,9,26,1.71,24.67,20.99,22.83,0.54,81.12,96.06,16.25,2020-09-26
ID_06hfW6_20170303,2017,3,3,1.23,25.88,21.34,23.61,1.1,76.91,95.96,16.64,2017-03-03
ID_Nw8UyY_20160728,2016,7,28,2.07,22.15,17.06,19.6,0.0,74.71,96.33,12.67,2016-07-28
ID_N0UGV3_20151110,2015,11,10,0.95,25.32,21.64,23.48,7.34,81.03,96.23,16.89,2015-11-10
ID_xqy27n_20181114,2018,11,14,0.77,26.3,22.25,24.28,2.99,79.56,95.93,17.6,2018-11-14
ID_e32dlY_20160711,2016,7,11,1.98,22.72,18.87,20.8,0.2,80.29,96.38,14.19,2016-07-11
ID_wEGzXy_20181024,2018,10,24,1.27,23.99,20.67,22.33,16.23,82.62,96.23,15.9,2018-10-24
ID_JPy1q8_20201012,2020,10,12,1.34,24.98,20.94,22.96,3.89,79.46,96.15,16.19,2020-10-12
ID_uJRjOW_20130709,2013,7,9,1.05,23.97,19.86,21.92,0.02,78.84,96.36,15.09,2013-07-09
ID_ibSdmw_20231015,2023,10,15,1.14,25.86,21.41,23.63,2.92,77.52,96.1,16.7,2023-10-15
ID_lEJWqG_20210121,2021,1,21,0.87,25.36,21.71,23.54,9.62,81.07,96.07,16.98,2021-01-21
ID_fUptcT_20220709,2022,7,9,1.7,22.98,19.44,21.21,0.01,81.61,96.33,14.71,2022-07-09
ID_n0WIBH_20150919,2015,9,19,1.46,28.39,19.65,24.02,2.21,61.17,96.27,14.94,2015-09-19
ID_qsB0KC_20150305,2015,3,5,0.89,23.79,20.05,21.92,7.2,80.78,96.15,15.32,2015-03-05
ID_axGJqY_20200206,2020,2,6,0.8,25.89,22.51,24.2,4.89,82.51,96.09,17.85,2020-02-06
ID_gDNHsf_20140511,2014,5,11,1.07,24.72,22.62,23.67,14.01,88.56,96.0,17.98,2014-05-11
ID_SKRBWR_20130908,2013,9,8,2.37,24.53,20.49,22.51,2.36,79.53,96.24,15.72,2013-09-08
ID_87jUYV_20220601,2022,6,1,1.42,23.58,20.05,21.81,0.01,81.84,96.06,15.35,2022-06-01
ID_BUi8E1_20151203,2015,12,3,1.17,25.31,22.24,23.77,3.87,83.82,96.18,17.53,2015-12-03
ID_jtaH0W_20160724,2016,7,24,1.7,22.82,18.26,20.54,0.06,77.05,96.23,13.67,2016-07-24
ID_SF0Ctp_20200701,2020,7,1,1.59,22.96,19.97,21.46,0.05,83.81,96.24,15.22,2020-07-01
ID_Do2tyP_20160321,2016,3,21,1.06,25.73,22.91,24.32,4.12,85.24,96.27,18.25,2016-03-21
ID_AAvhFY_20220731,2022,7,31,2.44,22.5,18.43,20.47,0.0,79.2,96.38,13.79,2022-07-31
ID_7EeA8w_20180709,2018,7,9,0.95,24.18,18.63,21.41,0.01,72.39,96.38,14.0,2018-07-09
ID_drEvHc_20130211,2013,2,11,0.98,24.69,21.92,23.3,14.63,85.18,96.0,17.21,2013-02-11
ID_OXIQOk_20110816,2011,8,16,2.92,23.99,17.04,20.52,0.0,67.38,96.21,12.66,2011-08-16
ID_X6ZO14_20120830,2012,8,30,1.65,24.75,19.85,22.3,2.57,75.54,96.32,15.1,2012-08-30
ID_iySwQ1_20120306,2012,3,6,0.65,25.1,20.04,22.57,4.53,74.55,96.01,15.34,2012-03-06
ID_94bHYm_20180409,2018,4,9,1.37,23.26,22.11,22.68,18.17,93.29,96.04,17.41,2018-04-09
ID_thyZmL_20140908,2014,9,8,1.77,24.31,19.45,21.88,0.0,75.25,96.45,14.7,2014-09-08
ID_ZlAlP7_20190411,2019,4,11,0.92,25.67,22.55,24.11,0.23,83.73,96.0,17.89,2019-04-11
ID_YV0D6L_20100206,2010,2,6,1.42,25.61,22.98,24.3,7.68,85.9,95.97,18.38,2010-02-06
ID_pQS9y5_20110330,2011,3,30,1.15,25.38,21.52,23.45,3.05,80.79,96.06,16.79,2011-03-30
ID_XDjtEC_20120702,2012,7,2,1.32,23.81,20.18,22.0,0.1,80.94,96.24,15.42,2012-07-02
ID_YC5p9s_20210616,2021,6,16,1.25,23.87,19.6,21.73,0.0,77.59,96.27,14.95,2021-06-16
ID_Mp06to_20130414,2013,4,14,1.58,25.87,22.54,24.2,0.77,82.78,96.09,17.87,2013-04-14
ID_5pCCVT_20130628,2013,6,28,2.05,22.86,19.92,21.39,0.0,84.28,96.24,15.18,2013-06-28
ID_e0avLR_20160703,2016,7,3,1.84,24.03,21.14,22.58,0.84,84.67,96.41,16.34,2016-07-03
ID_0DRkoY_20100207,2010,2,7,1.23,25.91,22.63,24.27,2.77,83.11,95.94,17.99,2010-02-07
ID_IMUYBb_20120901,2012,9,1,1.76,25.01,20.04,22.52,1.77,75.46,96.33,15.27,2012-09-01
ID_1qbZFQ_20181001,2018,10,1,1.03,26.28,21.51,23.89,7.5,76.31,96.02,16.79,2018-10-01
ID_Btsmm8_20120910,2012,9,10,1.56,25.24,19.6,22.42,0.25,72.67,96.28,14.86,2012-09-10
ID_Opb4bR_20190111,2019,1,11,0.7,25.42,21.11,23.27,2.81,77.94,96.08,16.39,2019-01-11
ID_gi6k1c_20210609,2021,6,9,0.9,25.35,21.48,23.42,0.02,80.22,96.12,16.75,2021-06-09
ID_kkt2nq_20131119,2013,11,19,1.22,24.89,22.07,23.48,7.35,84.78,95.98,17.38,2013-11-19
ID_40tAbo_20190215,2019,2,15,0.68,25.62,21.99,23.81,0.05,81.12,96.26,17.24,2019-02-15
ID_Gs762S_20140410,2014,4,10,0.98,24.39,22.1,23.24,5.19,87.55,96.08,17.39,2014-04-10
ID_oEsG9P_20100209,2010,2,9,1.3,25.08,22.23,23.65,8.1,84.83,95.94,17.56,2010-02-09
ID_WzOv6U_20140126,2014,1,26,0.85,25.27,21.04,23.16,8.51,78.69,96.08,16.31,2014-01-26
ID_j3TgkO_20210309,2021,3,9,0.94,25.26,20.86,23.06,0.36,77.07,95.97,16.23,2021-03-09
ID_nLCLEO_20100619,2010,6,19,0.92,24.28,18.93,21.6,0.06,72.96,96.21,14.32,2010-06-19
ID_1VC4bS_20130917,2013,9,17,1.64,25.75,20.78,23.26,0.61,75.11,96.18,16.01,2013-09-17
ID_s5iGDM_20170817,2017,8,17,2.25,22.62,18.21,20.41,0.0,77.66,96.12,13.64,2017-08-17
ID_Y7wUHF_20220307,2022,3,7,1.2,25.49,22.7,24.09,2.08,85.27,95.85,18.1,2022-03-07
ID_RhFfEU_20231014,2023,10,14,2.05,26.24,22.32,24.28,4.72,80.01,96.15,17.62,2023-10-14
